ID,A1,A2,A3,A4,B1,B2,B3,B4,D1,D2,D3,D4,eI,eII,eIII
292,-0.07924682,0.29575318,0.375,-0.21650635,-0.30943512,-0.38643829,0.40625,-0.27063294,0.23233666,0.18254707,0.234375,-0.21650635,4.520126056,-0.202068515,-1.10946182
293,0.03349365,-0.125,-0.125,0.21650635,0.01674682,0.07475953,0.3125,0.32475953,-0.07113373,-0.53722947,0.0390625,0.09472153,5.073420335,-0.324335705,-1.228629762
294,0,-0.375,-0.375,0,-0.18525635,0.05188294,-0.1875,0.59539247,0.26868988,-0.47962738,-0.4453125,-0.24356964,6.205099326,-1.135694938,-1.417324299
295,-0.04575318,-0.35376588,-0.25,-0.4330127,-0.16768829,0.05719147,0.40625,-0.16237976,-0.12004707,-0.5029696,-0.0859375,-0.31122788,7.177796637,-0.928969552,-1.593385262
296,0.23325318,0.09599365,-0.0625,-0.10825318,-0.30606964,-0.43637818,0.359375,-0.24356964,-0.13692406,0.39983978,-0.16796875,-0.04736076,5.070498481,-0.255974313,-1.234396087
297,0.54575318,-0.07924682,0.125,-0.21650635,0.02818512,0.23018829,-0.15625,0.16237976,0.61376701,-0.0472306,0.0078125,0.06765823,3.101768358,-0.452072314,-0.739919589
298,-0.27900635,-0.01674682,0.1875,0.32475953,-0.40512818,-0.24356964,-0.078125,0.51420258,-0.19406052,-0.29777138,0.22265625,-0.02029747,6.320846184,-0.526903088,-1.334968162
299,-0.27900635,0.10825318,0.1875,0.10825318,-0.03012818,0.25418671,-0.328125,0.02706329,-0.47654236,-0.14473656,0.31640625,0.04736076,6.191804161,-1.012113993,-1.206919636
300,-0.34150635,0.03349365,0,0.21650635,0.18525635,0.21037659,0.09375,-0.21650635,-0.38210129,0.24274841,-0.1171875,0.29769623,7.979259277,-0.846935588,-1.82048289
301,0.01674682,-0.3125,-0.1875,-0.10825318,0.02481964,0.015625,-0.203125,-0.40594941,0.36348656,-0.39453125,0.31640625,-0.16914559,4.990954079,-0.451606401,-1.052345953
302,0.125,0.21650635,-0.25,-0.4330127,-0.25,0.5580127,0.03125,-0.05412659,0.265625,0.00725159,-0.0859375,-0.55479752,5.18570941,-0.846085126,-1.546615032
303,0.65400635,0.10825318,0.3125,-0.10825318,0.35100159,-0.09793671,0.390625,0.18944306,0.43763016,0.12227059,0.16015625,-0.41271523,2.838676997,-0.418895471,-0.957916729
304,-0.07475953,-0.1875,0.4375,0.32475953,0.20618988,-0.265625,0.390625,-0.08118988,-0.22940194,0.01171875,0.14453125,0.38565194,4.207963073,-0.549937746,-0.949988238
305,0.125,-0.25,-0.625,-0.4330127,0.125,-0.30412659,-0.125,0.37888611,0.1484375,-0.45925476,-0.6484375,-0.51420258,6.743608107,-1.14383121,-1.947391926
306,-0.17075318,-0.20424682,-0.625,0.21650635,-0.04268829,-0.60907441,-0.03125,0.27063294,-0.19817207,-0.31913566,-0.7421875,-0.06765823,8.993233783,-1.598930567,-2.236449488
307,-0.10825318,0.27900635,-0.1875,-0.32475953,0.06668671,0.31137818,-0.328125,0.18944306,-0.13651344,0.57948701,-0.31640625,-0.46684182,5.222725543,-0.812144769,-1.080407034
308,-0.57475953,0.40400635,0.0625,-0.75777223,-0.05831329,0.4486377,-0.296875,-0.18944306,-0.53898735,0.31569504,0.05078125,-0.61568994,10.71600744,-2.047421863,-2.786087902
309,0.67075318,0.17075318,0.125,0,0.21344147,-0.05330536,0.40625,0.10825318,0.5855819,0.14041969,0.03125,-0.2029747,2.918271571,-0.306700351,-1.134816451
310,-0.20424682,0.29575318,0.125,0,0.39256806,0.02205536,-0.09375,0.21650635,-0.14419578,0.46211434,0.2421875,0.16237976,7.751185737,-0.335424099,-1.848715136
311,0.0625,-0.10825318,0.1875,0.75777223,-0.32588135,-0.36856964,0.171875,-0.02706329,-0.03040863,0.02754906,0.01171875,0.85925958,5.702375504,-0.292048531,-1.397136066
312,-0.09150635,0.125,0.125,0.4330127,-0.50612976,-0.18525635,-0.21875,0,-0.17729355,-0.26087738,0.4296875,0.51420258,6.146562221,-0.340142363,-1.523801935
313,-0.0625,0.05024047,-0.1875,-0.10825318,0.55913453,0.05831329,0.015625,-0.02706329,0.04756607,-0.05752694,-0.10546875,0.23680382,7.390224923,-0.74981005,-1.603394661
314,-0.10825318,-0.1875,-0.0625,0.10825318,-0.47906647,0.05300476,-0.359375,-0.13531647,0.13385918,-0.04939911,-0.09765625,-0.15561394,5.595789858,-0.97425489,-1.316197346
315,-0.1875,-0.01674682,-0.0625,0.32475953,0.16350159,0.37694306,-0.515625,0.18944306,-0.13350357,-0.04960441,0.01953125,0.46684182,6.866411095,-0.378521536,-1.531178983
316,0.21650635,-0.25,-0.375,0,0.44975953,0.26450318,0.4375,0.05412659,0.28513611,-0.35462738,-0.234375,0.2029747,5.560795668,-0.856574296,-1.243103406
317,-0.3125,-0.01674682,-0.1875,-0.10825318,-0.046875,-0.25807282,0.234375,0.35182282,-0.48828125,0.19564797,-0.43359375,-0.25033547,8.850287346,-0.908074615,-2.006031914
318,0.0625,0.19975953,0.0625,-0.10825318,-0.69250794,-0.06055694,-0.515625,-0.18944306,0.19140625,0.20917962,0.28515625,-0.00676582,6.701142798,-0.826827582,-1.488057886
319,0.29575318,0.29575318,-0.375,0,0.17606171,-0.72794464,0.34375,-0.32475953,0.32317207,0.19050987,-0.515625,-0.2029747,4.890966928,-0.744985972,-1.642874611
320,-0.125,-0.21650635,0.375,-0.21650635,-0.21875,-0.16237976,-0.34375,0.05412659,0.48100953,-0.32281647,0.515625,-0.29769623,3.97795421,-0.589271862,-0.933360337
321,-0.48325318,-0.27900635,-0.1875,0.10825318,0.15819306,-0.04074524,-0.171875,0.02706329,-0.67221047,-0.09234772,0.19921875,-0.115019,11.69376643,-1.155365315,-2.578546355
322,-0.4330127,-0.375,-0.125,0,0.41850953,-0.38112976,-0.5625,-0.27063294,-0.39241776,-0.65625,-0.265625,0.28416459,13.55472102,-0.755439905,-3.157320999
323,0.14174682,0.40400635,-0.0625,0.10825318,-0.03543671,0.19475159,-0.109375,-0.24356964,-0.16439797,0.62834534,-0.40234375,0.04736076,5.130167033,-0.760543102,-1.041648649
324,0.40400635,-0.23325318,0.1875,-0.32475953,-0.38449524,0.18331329,0.078125,-0.13531647,0.19391022,-0.17864082,0.50390625,-0.14208229,3.520021013,-0.568811444,-0.766534063
325,0.04575318,0.04575318,0.25,-0.21650635,0.24469147,0.05719147,-0.5625,0.48713929,-0.29386513,0.28242684,0.0859375,0.02706329,4.043237799,-0.320759515,-0.876009154
326,0.38725953,0.63725953,-0.25,0.21650635,-0.04044464,0.18832123,-0.25,0.27063294,0.51930581,0.70987069,-0.25,0.58186082,4.848736439,-0.706300809,-1.092196778
327,0.40400635,-0.07475953,0.1875,0.10825318,0.13449524,-0.54769623,-0.265625,-0.40594941,0.49231766,-0.05446206,0.22265625,-0.115019,3.647069653,-0.273463811,-0.753826549
328,-0.13725953,0.29575318,0,-0.21650635,0.36969147,-0.09681488,0.125,-0.16237976,-0.45344033,0.23570213,0.421875,-0.41948105,6.868694025,-0.490123468,-1.635203676
329,-0.01674682,0.4955127,-0.1875,-0.10825318,0.17493988,-0.29463135,0.109375,-0.08118988,0.00186791,0.44779633,-0.17578125,-0.69687982,6.885638798,-0.666346176,-1.555280573
330,-0.0625,0.26674682,-0.4375,-0.32475953,0.28012818,0.00418671,-0.109375,-0.18944306,-0.04450119,0.40591453,-0.75390625,-0.06089241,7.782710061,-1.280223628,-1.484844223
331,-0.0625,-0.23325318,-0.0625,-0.10825318,0.00725159,-0.14368988,0.046875,-0.13531647,-0.46469345,-0.34393517,-0.14453125,0.23680382,4.781617192,-0.607464232,-1.042318025
332,-0.21650635,-0.03349365,0,0.4330127,-0.44751588,-0.37275635,0.3125,0.64951905,-0.41488373,-0.02261627,0.140625,0.10825318,7.769411873,-0.341230074,-1.973219144
333,-0.07924682,-0.04575318,-0.125,0.21650635,0.15094147,-0.27369782,-0.15625,0.05412659,0.29008904,0.0862931,0.2265625,0.6630507,6.087573126,-0.539422074,-1.21727122
334,-0.01674682,0.52900635,0.1875,-0.10825318,0.27706329,-0.21762818,0.390625,0.13531647,0.35971047,0.50472748,0.22265625,-0.04736076,6.558422507,-0.558658541,-1.499158427
335,-0.10825318,0.1875,-0.1875,0.10825318,0.62469941,-0.17800476,-0.265625,0.18944306,-0.14402535,0.02427887,-0.01171875,-0.23680382,10.08330495,-0.424347731,-2.345946925
336,0.1875,-0.01674682,0.0625,-0.54126588,0.29463135,-0.58731964,-0.390625,0.13531647,0.00252411,-0.22286156,-0.04296875,-0.43977853,4.126981713,-0.622471763,-1.404175967
337,0.29575318,-0.01225953,-0.125,0.21650635,0.31556488,0.29044464,0.375,0,0.22314201,0.01975669,-0.1484375,0.25710129,3.9620915,-0.745262903,-0.841374315
338,-0.10825318,-0.4375,-0.5625,0.10825318,-0.08118988,-0.09487182,0.015625,-0.13531647,-0.09423576,-0.83509613,-0.80859375,0.20974053,7.931432151,-1.206628405,-1.803498392
339,0.125,-0.34150635,0.125,0,0.04575318,-0.21875,-0.375,-0.59539247,0.01409256,-0.41978165,0.078125,0.2029747,3.940526532,-0.321261088,-0.893654032
340,0.07924682,0.01225953,-0.5,0.21650635,-0.29268829,0.21957123,0,-0.05412659,0.09870293,-0.02435402,-0.59375,-0.31122788,7.674938048,-0.94387395,-1.729793924
341,-0.17075318,-0.17075318,-0.125,0,-0.04268829,-0.48018829,0.40625,0.21650635,-0.15129707,0.07051781,-0.4765625,-0.16237976,6.919680931,-0.548960806,-1.713487697
342,-0.27900635,-0.10825318,-0.1875,0.10825318,0.04463135,-0.48743988,-0.296875,0.02706329,-0.27356766,-0.13483071,-0.57421875,0.16914559,8.187074147,-0.909054334,-1.708538146
343,0.01674682,0.0625,-0.3125,-0.10825318,0.37694306,-0.39675476,0.140625,-0.18944306,0.15591453,0.23200119,0.19140625,-0.29093041,7.264078531,-0.766120925,-1.624993647
344,-0.125,-0.125,-0.125,0.21650635,-0.0625,0.46037659,0.25,-0.21650635,0.1717247,0.00934494,-0.0078125,0.25710129,6.510719495,-0.710958472,-1.305144534
345,0.01674682,-0.0625,-0.1875,0.32475953,0.49356964,0.75276429,0.078125,0.08118988,0.02448418,-0.01018631,-0.22265625,0.79160135,6.760300837,-0.51645884,-1.510759741
346,0.0625,0.57475953,-0.0625,0.32475953,0.02175476,0.16656647,-0.390625,-0.13531647,-0.24594345,0.74655938,-0.21484375,-0.26386712,8.286890223,-0.69776621,-2.001310229
347,0.17075318,-0.01225953,-0.125,0,-0.64256806,-0.18219147,-0.25,0.05412659,0.13705422,-0.09743081,0.203125,0.44654435,6.997558947,-0.637186401,-1.624166315
348,-0.38725953,-0.17075318,0.25,0.4330127,-0.05943512,0.03431488,0.28125,-0.05412659,-0.75368081,-0.41202416,0.296875,0.51420258,7.50068699,-0.179183439,-1.909173171
349,0.21650635,0.21650635,0,0,-0.21037659,0.20424682,-0.40625,0.37888611,0.49607361,0.21818909,0,-0.16237976,4.110743261,-0.655991834,-1.023747497
350,-0.0625,0.35825318,0.1875,-0.10825318,-0.44026429,-0.23743988,0.140625,-0.62245576,0.17563095,0.36767326,0.43359375,-0.08795571,5.270009767,-0.179467272,-1.309925504
351,0.10825318,-0.3125,0.1875,0.10825318,0.38920258,0.12387818,0.015625,-0.460076,0.29261315,-0.37737381,0.43359375,-0.07442406,3.998796043,-0.265625141,-0.906072935
352,0.34150635,-0.125,-0.125,0,-0.18525635,0.41626588,-0.25,0.48713929,0.53528641,0.11397232,-0.3125,0.2029747,3.850354921,-0.625191188,-1.136536756
353,-0.23325318,0.27900635,-0.3125,0.10825318,0.26256012,0.06750794,0.015625,0.08118988,-0.12548576,0.06891022,-0.53515625,0.33152535,8.376893789,-0.925727488,-1.57667068
354,0.0625,-0.35825318,-0.5625,-0.10825318,-0.265625,-0.43944306,-0.484375,0.35182282,0.16796875,-0.39111076,-0.24609375,-0.04736076,6.856634786,-1.172022586,-1.488519166
355,0.21650635,0.09150635,0.25,0.21650635,0.19138611,0.02287659,-0.0625,-0.81189882,-0.09737579,0.16013611,0.0625,0.01353165,4.098932146,-0.406422624,-0.955440639
356,0.01674682,0.0625,0.4375,-0.54126588,0.37918671,-0.20088135,-0.140625,0.08118988,0.07304191,-0.14591339,0.30859375,-0.68334817,3.841394356,-0.646103545,-1.012208973
357,0,-0.25,0.125,-0.21650635,0.35600953,0.22487976,0.0625,-0.10825318,-0.24356964,0.18106964,0.0546875,-0.50067094,4.777851442,-0.647432247,-1.02965409
358,-0.3125,-0.23325318,-0.0625,0.32475953,-0.28850159,-0.43944306,0.171875,0.08118988,-0.16643631,-0.23471047,-0.63671875,0.30446206,8.053962029,-0.617130186,-1.90875815
359,0,0.25,0,0,-0.14563294,0.26450318,-0.53125,0.05412659,-0.2578125,0.30315506,0.0703125,0.2029747,5.113603678,-0.862095867,-1.120933095
360,-0.52900635,-0.14174682,0.4375,0.10825318,-0.34875794,-0.03543671,-0.015625,0.24356964,-0.59847748,-0.21979668,0.70703125,0.29093041,9.724989883,-0.34227889,-2.499625493
361,0.125,0.03349365,-0.125,-0.21650635,-0.17075318,0.5580127,-0.1875,-0.4330127,-0.13909256,0.00377609,-0.5,-0.13531647,4.337666385,-0.765237883,-0.833786818
362,-0.05024047,0.15400635,0.1875,-0.10825318,0.44781647,-0.21762818,-0.328125,0.29769623,-0.23291771,0.08285248,-0.17578125,-0.16914559,5.523036208,-0.290132022,-1.248206827
363,0.02900635,0.07475953,-0.3125,-0.32475953,-0.07588135,0.22069306,-0.296875,0.40594941,0.09388016,0.47297158,-0.32421875,-0.30446206,5.800932171,-0.936719695,-1.819604901
364,0.34150635,0,-0.25,0,0.33537659,0.17075318,0.0625,0.4330127,0.17912659,0.2264122,-0.4375,-0.16237976,4.461707553,-0.752132609,-0.995334676
365,0.60376588,-0.29575318,0.25,0,0.13643829,0.29268829,0.21875,0.27063294,0.8153193,-0.34660957,0.4375,-0.48713929,2.500503577,-0.39125612,-0.593601317
366,0.40400635,0.35825318,0.0625,0.32475953,-0.30076111,-0.12305694,-0.140625,0.02706329,0.32825516,0.54721047,-0.08984375,0.66981652,4.487012427,-0.694684933,-0.87742791
367,-0.15400635,0.35825318,0.0625,-0.32475953,-0.13838135,0.18331329,0.296875,-0.460076,-0.53107957,0.20989082,0.28515625,-0.18267723,5.799073095,-0.435168379,-1.356562807
368,-0.04575318,0.17075318,0,-0.4330127,-0.14481171,-0.00530853,-0.46875,-0.37888611,-0.1715194,0.38398934,0.0234375,-0.55479752,5.333328122,-0.643666033,-1.099572053
369,0,0,-0.25,0,0.37888611,-0.18525635,0.09375,0.59539247,-0.09375,0.01256012,-0.015625,0.08118988,5.825997193,-0.969550314,-1.150316742
370,0.21650635,0.125,0.25,-0.4330127,0.29963929,0.10600953,-0.0625,0.10825318,-0.17856568,0.24678482,0.0625,-0.75777223,3.606394694,-0.630571007,-0.825031304
371,-0.04575318,0.07924682,0,0,0.15318512,-0.12806488,-0.5625,-0.10825318,0.23611275,0.15354072,-0.046875,-0.08118988,5.915180856,-0.241447302,-1.268633805
372,-0.375,0.09150635,-0.375,0,0.25,0.03125,-0.3125,0.27063294,-0.4921875,0.00571915,-0.0703125,0.24356964,12.9067867,-0.911549348,-2.88271097
373,0.48325318,0.40400635,0.0625,-0.10825318,0.10631012,0.12612182,-0.140625,0.35182282,0.37548576,0.42660248,0.14453125,-0.25033547,3.050034613,-0.510797063,-0.761775502
374,0.125,-0.03349365,0.25,0,0.21262024,-0.48100953,0.3125,0.21650635,0.05009018,0.24607361,0.15625,0,3.493198799,-0.575798721,-0.742028436
375,0.1875,0.35825318,0.0625,0.10825318,-0.20925476,0.02093353,0.015625,-0.40594941,0.57421875,0.45346047,0.19140625,0.25033547,4.668100643,-0.480502222,-0.967226459
376,-0.09150635,-0.21650635,-0.375,0,0,-0.68525635,-0.03125,0.10825318,-0.39910844,-0.02609177,-0.0234375,0.08118988,6.17602008,-0.445833013,-1.459205174
377,0.23325318,0.0625,0.3125,0.32475953,0.07057282,0.515625,-0.234375,-0.02706329,-0.0134565,0.16796875,0.08984375,0.38565194,3.524451398,-0.545670611,-0.689889295
378,0.15400635,-0.14174682,-0.3125,-0.32475953,-0.49050476,0.10631012,-0.140625,-0.18944306,0.03766022,0.27990273,-0.37109375,-0.06089241,7.022565434,-1.18186241,-1.456222339
379,0.23325318,0.1875,-0.0625,0.32475953,-0.01031647,-0.45925476,0.359375,-0.35182282,0.43645332,0.30216339,-0.09765625,0.26386712,4.244466942,-0.454608092,-0.899759171
380,-0.1875,-0.10825318,-0.0625,0.32475953,-0.109375,-0.33956329,-0.265625,0.29769623,0.01171875,0.10582435,-0.35546875,0.38565194,6.321456285,-0.951676911,-1.246262986
381,-0.125,0.25,-0.375,-0.4330127,-0.13112976,-0.5892627,0.25,0.16237976,-0.38740982,0.23284256,-0.4453125,-0.18944306,7.350641299,-0.775951366,-1.664135573
382,-0.52900635,-0.23325318,0.3125,-0.10825318,0.52175476,-0.18331329,-0.359375,-0.24356964,-0.37374802,-0.10832832,0.62890625,-0.41271523,12.24766997,-0.409995866,-2.932186799
383,-0.375,-0.125,0,0,-0.02512024,-0.05412659,-0.1875,0.21650635,-0.57169464,-0.12959732,-0.1171875,-0.12178482,6.907783268,-1.077264832,-1.170361106
384,-0.42075318,-0.04575318,0.25,0,-0.32393829,-0.23631806,-0.09375,0.16237976,-0.49504707,-0.19955422,0.4375,0.24356964,7.75642812,-0.558432703,-1.870657452
385,0.52900635,-0.23325318,-0.1875,-0.32475953,0.03850159,-0.37918671,0.046875,-0.02706329,0.44529236,-0.16608071,-0.26953125,-0.46684182,3.943851491,-0.596390825,-1.087968236
386,-0.20424682,0.07924682,0.125,0.21650635,-0.13030853,-0.15094147,-0.21875,0.27063294,0.0621444,-0.12142922,0.359375,0.37888611,5.766091832,-0.295613667,-1.247458569
387,-0.46650635,-0.21650635,-0.25,0,-0.11662659,0.45813294,0.0625,-0.4330127,-0.60544861,-0.30857361,-0.0625,0.16237976,10.92995477,-0.959238917,-2.471149984
388,0.2455127,-0.35825318,0.4375,-0.10825318,-0.31750794,-0.29156647,-0.171875,0.02706329,0.55395616,-0.26136315,0.35546875,-0.00676582,3.808589336,-0.28873269,-1.426838162
389,-0.17075318,-0.04575318,0,0,-0.01981171,-0.71732758,0,0.75777223,-0.52461434,-0.0308944,-0.3046875,0.04059494,5.815735565,-0.439087699,-1.378030562
390,0.125,0.25,-0.125,0,0.19362976,-0.4017627,-0.1875,0.37888611,-0.37638214,0.21568512,-0.1953125,-0.08118988,5.440649554,-0.467425973,-1.215191573
391,0.125,0.25,0.5,0.21650635,-0.04799682,-0.125,0.125,0.16237976,0.38909256,0.1328125,0.8515625,-0.02706329,4.066018187,-0.382159687,-0.814104095
392,-0.20424682,-0.20424682,-0.125,-0.4330127,0.01143829,0.39869782,-0.21875,-0.21650635,-0.29401543,-0.19107078,-0.4765625,-0.35182282,7.452843799,-0.752797086,-1.772440889
393,-0.0625,-0.23325318,-0.1875,0.10825318,-0.328125,-0.13307282,0.203125,0.460076,-0.33203125,-0.45820809,-0.33984375,0.16914559,6.722009823,-0.551563829,-1.578184596
394,0.46650635,0.3080127,-0.375,0.21650635,0.06025635,-0.77063294,0.21875,-0.48713929,0.35559891,0.06904038,-0.515625,0.13531647,4.64774812,-0.606243946,-1.683082244
395,0.01225953,-0.51225953,0.25,-0.21650635,-0.06780853,0.27369782,0.53125,-0.21650635,0.02711831,-0.56143319,0.15625,-0.17591141,5.602288684,-0.617908743,-2.052146158
396,0.01674682,-0.71201905,-0.1875,0.10825318,0.16043671,0.20088135,0.359375,0.08118988,0.28229668,-0.61283036,-0.05859375,0.00676582,6.453326915,-0.870620296,-2.311403917
397,-0.0625,-0.23325318,-0.1875,-0.32475953,0.09875794,-0.30218353,0.140625,-0.18944306,-0.02734375,-0.19579826,-0.41015625,-0.06089241,5.590759255,-0.811371769,-1.277454087
398,-0.20424682,-0.17075318,0.125,-0.21650635,-0.11356171,0.09905853,0.46875,0.05412659,-0.57526543,-0.29192207,0.2421875,-0.09472153,5.949277972,-0.388656167,-1.435134017
399,-0.0625,-0.14174682,0.1875,-0.10825318,0.08425476,0.22906647,-0.484375,-0.40594941,-0.43957322,-0.37926185,-0.08203125,0.15561394,4.938928153,-0.262802864,-1.107149927
400,-0.42075318,0.17075318,-0.125,0,0.15094147,-0.27594147,0.03125,0.54126588,-0.5699569,0.4057441,0.15625,-0.2029747,11.16637248,-0.90899774,-2.482225417
401,-0.6205127,-0.19975953,0.1875,-0.10825318,0.13225159,-0.33118988,-0.109375,0.35182282,-0.68370377,-0.27321206,0.15234375,0.15561394,11.20207141,-0.611562356,-2.710706802
402,-0.17075318,0.20424682,0.375,-0.21650635,0.18443512,0.18219147,0.28125,0.05412659,-0.28395928,0.1019181,0.4921875,-0.33829117,4.506587216,-0.513567133,-0.841331736
403,-0.125,0,0.25,0.21650635,0,-0.16237976,-0.28125,0,-0.1484375,-0.16237976,0.390625,0.25710129,4.888949527,-0.270229395,-1.154323254
404,0,0.09150635,-0.375,0.21650635,0.03125,-0.04799682,-0.125,-0.10825318,0.1640625,0.3116385,-0.5625,0.54126588,6.170651938,-1.063304677,-1.173487943
405,-0.125,0.25,-0.125,0,0.19975953,-0.08762024,-0.0625,-0.27063294,-0.18903244,0.56388214,-0.3125,-0.44654435,7.101984345,-0.62546046,-1.562039868
406,0.38725953,0.17075318,0.125,-0.21650635,0.35518829,0.02818512,-0.125,-0.10825318,0.27237069,-0.11279549,0.5703125,-0.33829117,3.90847501,-0.489288074,-0.80809829
407,-0.10825318,0.27900635,0.0625,0.10825318,0.23743988,-0.32588135,0.171875,0.62245576,-0.34408547,0.34219742,0.09765625,0.08795571,6.9909279,-0.437749516,-1.592553358
408,0.15400635,-0.23325318,0.0625,0.32475953,-0.39675476,0.10406647,-0.140625,0.02706329,0.37038254,0.28214638,0.21484375,0.5480317,4.990582825,-0.635915977,-1.010639441
409,-0.27900635,0.23325318,-0.3125,0.32475953,-0.06750794,0.11243988,0.328125,-0.08118988,-0.41878998,0.17236076,-0.16015625,0.10148735,13.19314629,-0.361070045,-3.383542512
410,0.04575318,-0.20424682,-0.25,-0.64951905,-0.00530853,0.22794464,-0.125,-0.05412659,-0.17836037,-0.16763328,-0.4609375,-0.48713929,6.353463501,-1.015456476,-1.662914051
411,0.04575318,0.13725953,-0.25,-0.64951905,-0.11969147,0.19893829,-0.0625,-0.05412659,-0.2034806,0.45972039,-0.3671875,-0.81189882,5.115134283,-0.629323549,-1.826611362
412,0.14174682,0.0625,0.0625,0.32475953,0.69557282,-0.06975159,-0.109375,-0.13531647,-0.07524529,-0.16935089,0.16796875,-0.26386712,6.214990133,-0.285504443,-1.4525115
413,0.02900635,-0.01674682,0.3125,-0.10825318,0.01786865,0.06444306,-0.421875,0.08118988,0.58270219,0.05502297,0.16015625,-0.00676582,3.872201672,-0.42648201,-0.865566363
414,-0.0625,0.05024047,-0.1875,0.32475953,-0.04911865,-0.28319306,-0.109375,0.40594941,0.07728363,0.18144538,-0.24609375,0.345057,6.180045471,-1.033140816,-1.188027989
415,-0.04575318,0.04575318,0,-0.21650635,-0.28207123,0.41768829,0.15625,0.10825318,-0.20583428,0.12004707,0.3984375,-0.70364564,6.150333359,-0.42877448,-1.499379101
416,-0.0625,-0.23325318,-0.3125,-0.10825318,0.05524841,0.14368988,-0.359375,0.460076,0.18819107,-0.04429588,-0.06640625,-0.00676582,5.846779455,-0.68996907,-1.46625756
417,-0.01225953,0.07924682,0.125,-0.4330127,-0.13030853,-0.09681488,-0.8125,0.05412659,0.22901146,0.17529549,-0.0390625,-0.18944306,4.564158803,-0.588899428,-0.972741257
418,0.125,0.09150635,0,0.21650635,0.07087341,0.09150635,0.0625,0.16237976,0.28569703,-0.40359573,0.28125,-0.230038,4.240018207,-0.712058048,-0.918686267
419,0.25,-0.125,-0.375,0,-0.31025635,-0.13112976,-0.375,0.05412659,0.37638214,-0.24846756,-0.421875,-0.2029747,4.576265012,-0.858019642,-0.97883151
420,0.40400635,0.10825318,0.3125,-0.10825318,-0.13838135,0.04993988,-0.484375,-0.02706329,0.72669266,0.17542565,0.23046875,0.19620888,3.010145943,-0.382735388,-0.5988127
421,0.21650635,0.125,-0.125,0.21650635,0.03349365,-0.5625,-0.5,-0.21650635,0.16335129,-0.2265625,-0.1484375,0.25710129,5.591311564,-0.287998475,-1.186852868
422,0.02900635,-0.01674682,0.1875,-0.32475953,0.32588135,0.25194306,-0.265625,-0.18944306,0.01560486,-0.09019935,0.48046875,-0.42624688,4.455424349,-0.371485707,-0.961944361
423,0.1875,-0.14174682,-0.1875,0.10825318,0.30076111,-0.11243988,-0.078125,-0.02706329,0.10546875,-0.11516929,-0.01171875,0.57509499,5.028679019,-0.648786393,-1.050514079
424,-0.35825318,0.15400635,0.0625,-0.10825318,-0.14368988,0.58201111,-0.203125,-0.08118988,-0.041231,0.12344742,0.02734375,-0.20974053,8.366414727,-1.133494166,-1.655002302
425,0.0625,-0.01674682,0.3125,0.10825318,0.359375,0.40819306,-0.078125,-0.13531647,-0.25850357,0.12533547,0.13671875,0.12855065,4.212046105,-0.318402336,-0.940917517
426,-0.35825318,0.27900635,-0.0625,-0.10825318,0.12694306,0.22824524,0.171875,0.29769623,-0.30364082,0.44850754,-0.37890625,-0.25033547,9.720048571,-0.990055132,-2.119389889
427,-0.125,0.125,-0.25,0,-0.31025635,0.06025635,0.5,-0.10825318,-0.41712738,0.25474762,-0.015625,0,9.228110205,-0.170301199,-2.378121917
428,-0.17075318,-0.85376588,-0.5,0.21650635,0.11356171,0.04493194,0.15625,-0.21650635,-0.15129707,-0.90293954,-0.640625,0.25710129,10.54405167,-1.242949785,-3.827653634
429,-0.26225953,-0.07924682,0,0.64951905,0.01981171,0.31556488,-0.375,-0.16237976,-0.27711831,0.15282951,0,0.60892411,8.019578862,-0.54763997,-1.834547773
430,-0.42075318,0.51225953,0.125,-0.4330127,0.34681488,0.35294464,-0.6875,-0.16237976,-0.65282951,0.48024331,0.1484375,-0.35182282,10.35859357,-0.19986702,-2.527270858
431,-0.17075318,0.26225953,0.25,-0.21650635,-0.09681488,-0.01143829,0.21875,0.21650635,0.25173775,0.0272686,0.6015625,-0.37888611,5.428100405,-0.255545322,-1.212151828
432,-0.10825318,-0.40400635,-0.1875,-0.32475953,0.70170258,-0.33425476,-0.171875,-0.40594941,-0.05823815,-0.2985376,0.22265625,-0.50743676,11.63897465,-0.823906134,-2.595128491
433,-0.23325318,-0.15400635,0.1875,-0.32475953,0.32506012,-0.33201111,-0.421875,0.08118988,-0.57079826,-0.31094742,0.22265625,0.02029747,5.706464149,-0.637104292,-1.256086874
434,0.15849365,0,-0.25,0,0,-0.34763611,0,-0.4330127,0.47865585,0.16237976,-0.484375,0.16237976,4.273336917,-0.664351235,-0.873045585
435,0.29575318,0.26225953,0,0,0.03431488,0.13868194,0.4375,0,0.2808944,0.41146325,-0.1171875,0.36535447,4.178017422,-0.392375264,-0.859214255
436,0.25,0.09150635,0,0,0.25,0.19362976,0.0625,-0.21650635,-0.125,0.33047867,0.234375,-0.16237976,4.229333061,-0.476446361,-0.936948694
437,0.1875,-0.44975953,-0.1875,-0.10825318,-0.09262818,-0.32506012,-0.203125,0.13531647,0.40219345,-0.30767723,-0.08203125,0.115019,4.384778904,-0.5682146,-1.011922513
438,0.05024047,0.1875,0.3125,0.10825318,-0.58731964,-0.046875,-0.265625,0.18944306,0.16888527,0.33984375,0.01953125,0.16914559,6.047450311,-0.774981059,-1.304302818
